submission_id,response1,size_adj,context_picture,experiment_id,picture2,correct1,question1,problems,enjoyment,item,botresponse,correct2,understand,text,condition,sentence,age,response,comments,picture1,response3,size_target,education,languages,sex,RT,correct3,context,trial_number,startTime,attempts,picture,fairprice,question2,response2,adj_cond,trial_name
123,Tree,NA,NA,5,images/bonsai.jpg,redwood|sequoia,This is a,no,2,trees,margaret,bonsai,NA,Please label the pictures below.,NA,NA,NA,NA,NA,images/sequoia.jpg,Plants,NA,graduated_college,English,NA,NA,trees,NA,1,1564588365922,1,NA,1.27,These are both,Plant,NA,warmup
123,redwood,NA,NA,5,images/bonsai.jpg,redwood|sequoia,This is a,no,2,trees,margaret,bonsai,NA,Please label the pictures below.,NA,NA,NA,NA,NA,images/sequoia.jpg,tress,NA,graduated_college,English,NA,NA,trees,NA,1,1564588365922,2,NA,1.27,These are both,bonsai,NA,warmup
123,redwood,NA,NA,5,images/bonsai.jpg,redwood|sequoia,This is a,no,2,trees,margaret,bonsai,NA,Please label the pictures below.,NA,NA,NA,NA,NA,images/sequoia.jpg,trees,NA,graduated_college,English,NA,NA,trees,NA,1,1564588365922,3,NA,1.27,These are both,bonsai,NA,warmup
123,monkey,NA,NA,5,images/gorilla.jpg,spider monkey,This is a,no,2,primates,margaret,gorilla,NA,Please label the pictures below.,NA,NA,NA,NA,NA,images/spidermonkey.jpg,mammals,NA,graduated_college,English,NA,NA,monkeys|apes|primates,NA,2,1564588365922,1,NA,1.27,These are both,gorilla,NA,warmup
123,spider monkey,NA,NA,5,images/gorilla.jpg,spider monkey,This is a,no,2,primates,margaret,gorilla,NA,Please label the pictures below.,NA,NA,NA,NA,NA,images/spidermonkey.jpg,apes,NA,graduated_college,English,NA,NA,monkeys|apes|primates,NA,2,1564588365922,2,NA,1.27,These are both,gorilla,NA,warmup
123,flower,NA,NA,5,images/sunflower.png,daisy,This is a,no,2,flowers,margaret,sunflower,NA,Please label the pictures below.,NA,NA,NA,NA,NA,images/daisy.png,flowers,NA,graduated_college,English,NA,NA,flowers,NA,3,1564588365922,1,NA,1.27,These are both,sunflower,NA,warmup
123,daisy,NA,NA,5,images/sunflower.png,daisy,This is a,no,2,flowers,margaret,sunflower,NA,Please label the pictures below.,NA,NA,NA,NA,NA,images/daisy.png,flowers,NA,graduated_college,English,NA,NA,flowers,NA,3,1564588365922,2,NA,1.27,These are both,sunflower,NA,warmup
123,NA,small,images/tree-parade.png,5,NA,NA,That,no,2,trees,margaret,NA,NA,Another plant belongs to the group.,predicative,You say to your friend:,NA,redwood,NA,NA,NA,big,graduated_college,English,NA,NA,NA,You see a group of plants.,1,1564588365922,NA,images/sequoia-s.jpg,1.27,is small.,NA,incongruent,main
123,NA,big,images/flower-parade.png,5,NA,NA,That,no,2,flowers,margaret,NA,NA,Another plant belongs to the group.,predicative,You say to your friend:,NA,sunflower,NA,NA,NA,big,graduated_college,English,NA,NA,NA,You see a group of plants.,2,1564588365922,NA,images/sunflower.png,1.27,is big.,NA,congruent,main
123,NA,big,images/monkey-parade-small.png,5,NA,NA,That,no,2,primates,margaret,NA,NA,Another animal belongs to the group.,predicative,You say to your friend:,NA,monkey,NA,NA,NA,small,graduated_college,English,NA,NA,NA,You see a group of animals.,3,1564588365922,NA,images/spidermonkey-b.jpg,1.27,is big.,NA,incongruent,main
123,swan,NA,NA,5,images/colibri.jpg,swan,This is a,no,2,birds,margaret,hummingbird,NA,Please label the pictures below.,NA,NA,NA,NA,NA,images/swan.jpg,birds,NA,graduated_college,English,NA,NA,birds,NA,1,1564588365922,1,NA,1.27,These are both,wood pecker,NA,warmup
123,swan,NA,NA,5,images/colibri.jpg,swan,This is a,no,2,birds,margaret,hummingbird,NA,Please label the pictures below.,NA,NA,NA,NA,NA,images/swan.jpg,birds,NA,graduated_college,English,NA,NA,birds,NA,1,1564588365922,2,NA,1.27,These are both,hummingbird,NA,warmup
123,chihuahua,NA,NA,5,images/great-dane.jpg,chihuahua,This is a,no,2,dogs,margaret,great dane,NA,Please label the pictures below.,NA,NA,NA,NA,NA,images/chihuahua.jpg,dogs,NA,graduated_college,English,NA,NA,dogs,NA,2,1564588365922,1,NA,1.27,These are both,hound,NA,warmup
123,chihuahua,NA,NA,5,images/great-dane.jpg,chihuahua,This is a,no,2,dogs,margaret,great dane,NA,Please label the pictures below.,NA,NA,NA,NA,NA,images/chihuahua.jpg,dogs,NA,graduated_college,English,NA,NA,dogs,NA,2,1564588365922,2,NA,1.27,These are both,great dane,NA,warmup
123,pike,NA,NA,5,images/goldfish.png,swordfish,This is a,no,2,fish,margaret,goldfish,NA,Please label the pictures below.,NA,NA,NA,NA,NA,images/swordfish.jpg,fish,NA,graduated_college,English,NA,NA,fish,NA,3,1564588365922,1,NA,1.27,These are both,fish,NA,warmup
123,swordfish,NA,NA,5,images/goldfish.png,swordfish,This is a,no,2,fish,margaret,goldfish,NA,Please label the pictures below.,NA,NA,NA,NA,NA,images/swordfish.jpg,fish,NA,graduated_college,English,NA,NA,fish,NA,3,1564588365922,2,NA,1.27,These are both,goldfish,NA,warmup
123,NA,big,images/dog_parade_small.png,5,NA,NA,That,no,2,dogs,margaret,NA,NA,Another animal belongs to the group.,predicative,You say to your friend:,NA,chihuahua,NA,NA,NA,small,graduated_college,English,NA,NA,NA,You see a group of animals.,1,1564588365922,NA,images/chihuahua-b.jpg,1.27,is big.,NA,incongruent,main
123,NA,big,images/bird-parade.png,5,NA,NA,That,no,2,birds,margaret,NA,NA,Another animal belongs to the group.,predicative,You say to your friend:,NA,swan,NA,NA,NA,big,graduated_college,English,NA,NA,NA,You see a group of animals.,2,1564588365922,NA,images/swan.jpg,1.27,is big.,NA,congruent,main
123,NA,small,images/fish-parade.png,5,NA,NA,That,no,2,fish,margaret,NA,NA,Another animal belongs to the group.,predicative,You say to your friend:,NA,goldfish,NA,NA,NA,small,graduated_college,English,NA,NA,NA,You see a group of animals.,3,1564588365922,NA,images/goldfish.png,1.27,is small.,NA,congruent,main
128,swan,NA,NA,5,images/colibri.jpg,swan,This is a,No,1,birds,barbara,hummingbird,confused,Please label the pictures below.,NA,NA,48,NA,NA,images/swan.jpg,birds,NA,graduated_college,English,female,NA,birds,NA,1,1564588902089,1,NA,1.1,These are both,hummingbird,NA,warmup
128,tuna,NA,NA,5,images/goldfish.png,swordfish,This is a,No,1,fish,barbara,goldfish,confused,Please label the pictures below.,NA,NA,48,NA,NA,images/swordfish.jpg,fish,NA,graduated_college,English,female,NA,fish,NA,2,1564588902089,1,NA,1.1,These are both,goldfish,NA,warmup
128,swordfish,NA,NA,5,images/goldfish.png,swordfish,This is a,No,1,fish,barbara,goldfish,confused,Please label the pictures below.,NA,NA,48,NA,NA,images/swordfish.jpg,fish,NA,graduated_college,English,female,NA,fish,NA,2,1564588902089,2,NA,1.1,These are both,goldfish,NA,warmup
128,chihuahua,NA,NA,5,images/great-dane.jpg,chihuahua,This is a,No,1,dogs,barbara,great dane,confused,Please label the pictures below.,NA,NA,48,NA,NA,images/chihuahua.jpg,dogs,NA,graduated_college,English,female,NA,dogs,NA,3,1564588902089,1,NA,1.1,These are both,great dane,NA,warmup
128,NA,big,images/dog_parade_small.png,5,NA,NA,That,No,1,dogs,barbara,NA,confused,Another animal belongs to the group.,predicative,You say to your friend:,48,dog,NA,NA,NA,small,graduated_college,English,female,NA,NA,You see a group of animals.,1,1564588902089,NA,images/chihuahua-b.jpg,1.1,is big.,NA,incongruent,main
128,NA,small,images/bird-parade.png,5,NA,NA,That,No,1,birds,barbara,NA,confused,Another animal belongs to the group.,predicative,You say to your friend:,48,swan,NA,NA,NA,big,graduated_college,English,female,NA,NA,You see a group of animals.,2,1564588902089,NA,images/swan-s.jpg,1.1,is small.,NA,incongruent,main
128,NA,big,images/fish-parade.png,5,NA,NA,That,No,1,fish,barbara,NA,confused,Another animal belongs to the group.,predicative,You say to your friend:,48,swordfish,NA,NA,NA,big,graduated_college,English,female,NA,NA,You see a group of animals.,3,1564588902089,NA,images/swordfish.jpg,1.1,is big.,NA,congruent,main
128,pine tree,NA,NA,5,images/bonsai.jpg,redwood|sequoia,This is a,No,1,trees,barbara,bonsai,confused,Please label the pictures below.,NA,NA,48,NA,NA,images/sequoia.jpg,trees,NA,graduated_college,English,female,NA,trees,NA,1,1564588902089,1,NA,1.1,These are both,bonsai,NA,warmup
128,redwood,NA,NA,5,images/bonsai.jpg,redwood|sequoia,This is a,No,1,trees,barbara,bonsai,confused,Please label the pictures below.,NA,NA,48,NA,NA,images/sequoia.jpg,trees,NA,graduated_college,English,female,NA,trees,NA,1,1564588902089,2,NA,1.1,These are both,bonsai,NA,warmup
128,dandelion,NA,NA,5,images/sunflower.png,daisy,This is a,No,1,flowers,barbara,sunflower,confused,Please label the pictures below.,NA,NA,48,NA,NA,images/daisy.png,flowers,NA,graduated_college,English,female,NA,flowers,NA,2,1564588902089,1,NA,1.1,These are both,sunflower,NA,warmup
128,daisy,NA,NA,5,images/sunflower.png,daisy,This is a,No,1,flowers,barbara,sunflower,confused,Please label the pictures below.,NA,NA,48,NA,NA,images/daisy.png,flowers,NA,graduated_college,English,female,NA,flowers,NA,2,1564588902089,2,NA,1.1,These are both,sunflower,NA,warmup
128,monkey,NA,NA,5,images/gorilla.jpg,spider monkey,This is a,No,1,primates,barbara,gorilla,confused,Please label the pictures below.,NA,NA,48,NA,NA,images/spidermonkey.jpg,mammals,NA,graduated_college,English,female,NA,monkeys|apes|primates,NA,3,1564588902089,1,NA,1.1,These are both,ape,NA,warmup
128,spider monkey,NA,NA,5,images/gorilla.jpg,spider monkey,This is a,No,1,primates,barbara,gorilla,confused,Please label the pictures below.,NA,NA,48,NA,NA,images/spidermonkey.jpg,primates,NA,graduated_college,English,female,NA,monkeys|apes|primates,NA,3,1564588902089,2,NA,1.1,These are both,ape,NA,warmup
128,spider monkey,NA,NA,5,images/gorilla.jpg,spider monkey,This is a,No,1,primates,barbara,gorilla,confused,Please label the pictures below.,NA,NA,48,NA,NA,images/spidermonkey.jpg,primates,NA,graduated_college,English,female,NA,monkeys|apes|primates,NA,3,1564588902089,3,NA,1.1,These are both,ape,NA,warmup
128,spider monkey,NA,NA,5,images/gorilla.jpg,spider monkey,This is a,No,1,primates,barbara,gorilla,confused,Please label the pictures below.,NA,NA,48,NA,NA,images/spidermonkey.jpg,primates,NA,graduated_college,English,female,NA,monkeys|apes|primates,NA,3,1564588902089,4,NA,1.1,These are both,ape,NA,warmup
128,spider monkey,NA,NA,5,images/gorilla.jpg,spider monkey,This is a,No,1,primates,barbara,gorilla,confused,Please label the pictures below.,NA,NA,48,NA,NA,images/spidermonkey.jpg,primates,NA,graduated_college,English,female,NA,monkeys|apes|primates,NA,3,1564588902089,5,NA,1.1,These are both,ape,NA,warmup
128,spider monkey,NA,NA,5,images/gorilla.jpg,spider monkey,This is a,No,1,primates,barbara,gorilla,confused,Please label the pictures below.,NA,NA,48,NA,NA,images/spidermonkey.jpg,primates,NA,graduated_college,English,female,NA,monkeys|apes|primates,NA,3,1564588902089,6,NA,1.1,These are both,gorilla,NA,warmup
128,NA,small,images/flower-parade-small.png,5,NA,NA,That,No,1,flowers,barbara,NA,confused,Another plant belongs to the group.,predicative,You say to your friend:,48,daisy,NA,NA,NA,small,graduated_college,English,female,NA,NA,You see a group of plants.,1,1564588902089,NA,images/daisy.png,1.1,is small.,NA,congruent,main
128,NA,big,images/monkey-parade-small.png,5,NA,NA,That,No,1,primates,barbara,NA,confused,Another animal belongs to the group.,predicative,You say to your friend:,48,primate,NA,NA,NA,small,graduated_college,English,female,NA,NA,You see a group of animals.,2,1564588902089,NA,images/spidermonkey-b.jpg,1.1,is big.,NA,incongruent,main
128,NA,big,images/tree-parade.png,5,NA,NA,That,No,1,trees,barbara,NA,confused,Another plant belongs to the group.,predicative,You say to your friend:,48,tree,NA,NA,NA,big,graduated_college,English,female,NA,NA,You see a group of plants.,3,1564588902089,NA,images/sequoia.jpg,1.1,is big.,NA,congruent,main
131,swan,NA,NA,5,images/colibri.jpg,swan,This is a,NA,1,birds,elizabeth,hummingbird,yes,Please label the pictures below.,NA,NA,22,NA,NA,images/swan.jpg,birds,NA,graduated_college,English,male,NA,birds,NA,1,1564589027203,1,NA,1.1,These are both,hummingbird,NA,warmup
131,swordfish,NA,NA,5,images/goldfish.png,swordfish,This is a,NA,1,fish,elizabeth,goldfish,yes,Please label the pictures below.,NA,NA,22,NA,NA,images/swordfish.jpg,fish,NA,graduated_college,English,male,NA,fish,NA,2,1564589027203,1,NA,1.1,These are both,goldfish,NA,warmup
131,oak,NA,NA,5,images/bonsai.jpg,redwood|sequoia,This is a,NA,1,trees,elizabeth,bonsai,yes,Please label the pictures below.,NA,NA,22,NA,NA,images/sequoia.jpg,tree,NA,graduated_college,English,male,NA,trees,NA,3,1564589027203,1,NA,1.1,These are both,bonsai,NA,warmup
131,redwood,NA,NA,5,images/bonsai.jpg,redwood|sequoia,This is a,NA,1,trees,elizabeth,bonsai,yes,Please label the pictures below.,NA,NA,22,NA,NA,images/sequoia.jpg,trees,NA,graduated_college,English,male,NA,trees,NA,3,1564589027203,2,NA,1.1,These are both,bonsai,NA,warmup
131,NA,big,images/fish-parade.png,5,NA,NA,That,NA,1,fish,elizabeth,NA,yes,Another animal belongs to the group.,predicative,You say to your friend:,22,fish,NA,NA,NA,small,graduated_college,English,male,NA,NA,You see a group of animals.,1,1564589027203,NA,images/goldfish-b.png,1.1,is big.,NA,incongruent,main
131,NA,small,images/bird-parade-small.png,5,NA,NA,That,NA,1,birds,elizabeth,NA,yes,Another animal bleongs to the group.,predicative,You say to your friend:,22,bird,NA,NA,NA,small,graduated_college,English,male,NA,NA,You see a group of animals.,2,1564589027203,NA,images/colibri.jpg,1.1,is small.,NA,congruent,main
131,NA,big,images/tree-parade.png,5,NA,NA,That,NA,1,trees,elizabeth,NA,yes,Another plant belongs to the group.,predicative,You say to your friend:,22,tree,NA,NA,NA,small,graduated_college,English,male,NA,NA,You see a group of plants.,3,1564589027203,NA,images/bonsai-b.png,1.1,is big.,NA,incongruent,main
131,monkey,NA,NA,5,images/gorilla.jpg,spider monkey,This is a,NA,1,primates,elizabeth,gorilla,yes,Please label the pictures below.,NA,NA,22,NA,NA,images/spidermonkey.jpg,apes,NA,graduated_college,English,male,NA,monkeys|apes|primates,NA,1,1564589027203,1,NA,1.1,These are both,gorilla,NA,warmup
131,spider monkey,NA,NA,5,images/gorilla.jpg,spider monkey,This is a,NA,1,primates,elizabeth,gorilla,yes,Please label the pictures below.,NA,NA,22,NA,NA,images/spidermonkey.jpg,apes,NA,graduated_college,English,male,NA,monkeys|apes|primates,NA,1,1564589027203,2,NA,1.1,These are both,gorilla,NA,warmup
131,dandelion,NA,NA,5,images/sunflower.png,daisy,This is a,NA,1,flowers,elizabeth,sunflower,yes,Please label the pictures below.,NA,NA,22,NA,NA,images/daisy.png,flowers,NA,graduated_college,English,male,NA,flowers,NA,2,1564589027203,1,NA,1.1,These are both,sunflower,NA,warmup
131,daisy,NA,NA,5,images/sunflower.png,daisy,This is a,NA,1,flowers,elizabeth,sunflower,yes,Please label the pictures below.,NA,NA,22,NA,NA,images/daisy.png,flowers,NA,graduated_college,English,male,NA,flowers,NA,2,1564589027203,2,NA,1.1,These are both,sunflower,NA,warmup
131,dog,NA,NA,5,images/great-dane.jpg,chihuahua,This is a,NA,1,dogs,elizabeth,great dane,yes,Please label the pictures below.,NA,NA,22,NA,NA,images/chihuahua.jpg,dogs,NA,graduated_college,English,male,NA,dogs,NA,3,1564589027203,1,NA,1.1,These are both,dog,NA,warmup
131,chihuahua,NA,NA,5,images/great-dane.jpg,chihuahua,This is a,NA,1,dogs,elizabeth,great dane,yes,Please label the pictures below.,NA,NA,22,NA,NA,images/chihuahua.jpg,dogs,NA,graduated_college,English,male,NA,dogs,NA,3,1564589027203,2,NA,1.1,These are both,great dane,NA,warmup
131,NA,big,images/flower-parade.png,5,NA,NA,That,NA,1,flowers,elizabeth,NA,yes,Another plant belongs to the group.,predicative,You say to your friend:,22,flower,NA,NA,NA,big,graduated_college,English,male,NA,NA,You see a group of plants.,1,1564589027203,NA,images/sunflower.png,1.1,is big.,NA,congruent,main
131,NA,small,images/dog_parade.png,5,NA,NA,That,NA,1,dogs,elizabeth,NA,yes,Another animal belongs to the group.,predicative,You say to your friend:,22,dog,NA,NA,NA,big,graduated_college,English,male,NA,NA,You see a group of animals.,2,1564589027203,NA,images/great-dane-s.jpg,1.1,is small.,NA,incongruent,main
131,NA,big,images/monkey-parade.png,5,NA,NA,That,NA,1,primates,elizabeth,NA,yes,Another animal belongs to the group.,predicative,You say to your friend:,22,ape,NA,NA,NA,big,graduated_college,English,male,NA,NA,You see a group of animals.,3,1564589027203,NA,images/gorilla.jpg,1.1,is big.,NA,congruent,main
132,small dog,NA,NA,5,images/great-dane.jpg,chihuahua,This is a,no,1,dogs,patricia,great dane,yes,Please label the pictures below.,NA,NA,34,NA,NA,images/chihuahua.jpg,dogs,NA,graduated_college,English,female,NA,dogs,NA,1,1564588479038,1,NA,1.25,These are both,large dog,NA,warmup
132,chihuahua,NA,NA,5,images/great-dane.jpg,chihuahua,This is a,no,1,dogs,patricia,great dane,yes,Please label the pictures below.,NA,NA,34,NA,NA,images/chihuahua.jpg,dogs,NA,graduated_college,English,female,NA,dogs,NA,1,1564588479038,2,NA,1.25,These are both,great dane,NA,warmup
132,monkey,NA,NA,5,images/gorilla.jpg,spider monkey,This is a,no,1,primates,patricia,gorilla,yes,Please label the pictures below.,NA,NA,34,NA,NA,images/spidermonkey.jpg,apes,NA,graduated_college,English,female,NA,monkeys|apes|primates,NA,2,1564588479038,1,NA,1.25,These are both,gorilla,NA,warmup
132,spider monkey,NA,NA,5,images/gorilla.jpg,spider monkey,This is a,no,1,primates,patricia,gorilla,yes,Please label the pictures below.,NA,NA,34,NA,NA,images/spidermonkey.jpg,apes,NA,graduated_college,English,female,NA,monkeys|apes|primates,NA,2,1564588479038,2,NA,1.25,These are both,gorilla,NA,warmup
132,daisy,NA,NA,5,images/sunflower.png,daisy,This is a,no,1,flowers,patricia,sunflower,yes,Please label the pictures below.,NA,NA,34,NA,NA,images/daisy.png,flowers,NA,graduated_college,English,female,NA,flowers,NA,3,1564588479038,1,NA,1.25,These are both,sunflower,NA,warmup
132,NA,big,images/flower-parade-small.png,5,NA,NA,That's a big,no,1,flowers,patricia,NA,yes,Another plant belongs to the group.,prenominal,You say to your friend:,34,daisy,NA,NA,NA,small,graduated_college,English,female,NA,NA,You see a group of plants.,1,1564588479038,NA,images/daisy-b.png,1.25,NA,NA,incongruent,main
132,NA,big,images/monkey-parade.png,5,NA,NA,That's a big,no,1,primates,patricia,NA,yes,Another animal belongs to the group.,prenominal,You say to your friend:,34,gorilla,NA,NA,NA,big,graduated_college,English,female,NA,NA,You see a group of animals.,2,1564588479038,NA,images/gorilla.jpg,1.25,NA,NA,congruent,main
132,NA,big,images/dog_parade.png,5,NA,NA,That's a big,no,1,dogs,patricia,NA,yes,Another animal belongs to the group.,prenominal,You say to your friend:,34,great dane,NA,NA,NA,big,graduated_college,English,female,NA,NA,You see a group of animals.,3,1564588479038,NA,images/great-dane.jpg,1.25,NA,NA,congruent,main
132,swan,NA,NA,5,images/colibri.jpg,swan,This is a,no,1,birds,patricia,hummingbird,yes,Please label the pictures below.,NA,NA,34,NA,NA,images/swan.jpg,birds,NA,graduated_college,English,female,NA,birds,NA,1,1564588479038,1,NA,1.25,These are both,hummingbird,NA,warmup
